,Level,Kills,Deaths,Assists,CS,CS in Team's Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,P value
kingen,16.0,0.0,0.0,7.0,197.0,13.0,5.4,10867.0,297.0,16.2,46.0,15.0,7.0,10.0,9.0,1.26,0.41,0.27,0.19,14.9,12290.0,1370.0,10920.0,0.0,336.0,18.0,0.19,63.6,0.0,0.0,0.0,0.0,0.0,-44.0,5.0,-353.0,0.0,0.0,2859.0,2859.0,13791.0,0.0,37826.0,0.0,34.0,760.0,24386.0,0.0,13.0,30.0,3.77
kingen,17.0,1.0,1.0,14.0,232.0,12.0,6.5,11607.0,326.0,16.6,48.0,16.0,10.0,12.0,10.0,1.35,0.45,0.34,0.28,15.6,15018.0,1717.0,12378.0,923.0,422.0,20.6,0.42,88.2,0.0,0.0,0.0,0.0,0.0,-337.0,-6.0,-293.0,0.0,0.0,1363.0,1363.0,12655.0,0.0,26278.0,0.0,44.0,516.0,27179.0,0.0,16.0,34.0,3.77
kingen,15.0,2.0,0.0,8.0,183.0,0.0,6.5,9709.0,346.0,18.5,31.0,10.0,8.0,5.0,5.0,1.1,0.36,0.18,0.29,16.5,10351.0,1597.0,8754.0,0.0,369.0,15.3,0.36,71.4,0.0,0.0,0.0,0.0,0.0,-509.0,-31.0,-1007.0,-1.0,0.0,3028.0,3028.0,9101.0,0.0,24745.0,0.0,27.0,641.0,19004.0,0.0,7.0,23.0,3.77
kingen,18.0,0.0,2.0,7.0,292.0,9.0,6.8,13398.0,312.0,18.3,43.0,22.0,9.0,17.0,17.0,1.0,0.51,0.4,0.21,10.5,14896.0,7145.0,6762.0,989.0,347.0,16.2,0.16,70.0,0.0,0.0,0.0,0.0,0.0,-1507.0,-40.0,-1393.0,-1.0,0.0,0.0,0.0,11716.0,0.0,55060.0,0.0,31.0,959.0,43165.0,21.0,18.0,42.0,0.0
kingen,18.0,5.0,1.0,20.0,241.0,15.0,6.4,15166.0,400.0,19.2,61.0,18.0,17.0,15.0,14.0,1.61,0.47,0.4,0.45,16.8,27432.0,12911.0,12831.0,1690.0,723.0,20.9,0.66,73.5,1.0,0.0,0.0,0.0,0.0,-476.0,-8.0,-263.0,-1.0,0.0,7450.0,7450.0,11064.0,0.0,57220.0,0.0,44.0,778.0,45106.0,57.0,17.0,41.0,3.77
kingen,13.0,3.0,5.0,1.0,203.0,16.0,7.7,9951.0,377.0,24.1,18.0,7.0,5.0,3.0,3.0,0.68,0.26,0.11,0.19,11.5,10104.0,9380.0,724.0,0.0,382.0,25.4,0.15,57.1,1.0,0.0,0.0,0.0,0.0,316.0,30.0,453.0,0.0,0.0,1484.0,1484.0,1956.0,0.0,16764.0,0.0,25.0,414.0,20887.0,180.0,4.0,19.0,0.0
kingen,18.0,4.0,1.0,7.0,328.0,37.0,8.6,16123.0,424.0,22.5,47.0,11.0,9.0,7.0,7.0,1.24,0.29,0.18,0.24,12.9,24992.0,2941.0,16586.0,5465.0,657.0,32.6,0.29,68.8,0.0,0.0,0.0,0.0,0.0,568.0,12.0,350.0,1.0,0.0,9025.0,9025.0,5595.0,0.0,21991.0,0.0,6.0,64.0,28634.0,32.0,8.0,30.0,3.77
kingen,17.0,2.0,4.0,2.0,309.0,30.0,8.2,14386.0,381.0,22.7,38.0,13.0,10.0,9.0,9.0,1.01,0.34,0.24,0.26,11.6,23521.0,17315.0,6206.0,0.0,622.0,26.7,0.11,33.3,0.0,0.0,0.0,0.0,0.0,592.0,18.0,660.0,0.0,0.0,4490.0,4490.0,5571.0,0.0,26849.0,0.0,19.0,435.0,29077.0,157.0,10.0,31.0,0.0
kingen,15.0,2.0,5.0,1.0,189.0,2.0,6.3,9096.0,302.0,19.0,22.0,12.0,5.0,5.0,4.0,0.73,0.4,0.17,0.17,11.5,9118.0,2614.0,6354.0,150.0,303.0,18.2,0.1,33.3,0.0,0.0,0.0,0.0,0.0,-2078.0,-33.0,-1045.0,-1.0,0.0,0.0,0.0,794.0,0.0,35350.0,0.0,22.0,837.0,26122.0,158.0,6.0,25.0,0.0
kingen,16.0,0.0,4.0,4.0,281.0,20.0,8.0,12560.0,358.0,22.9,25.0,11.0,10.0,8.0,7.0,0.71,0.31,0.23,0.29,10.6,17712.0,14759.0,2953.0,0.0,505.0,27.8,0.11,100.0,0.0,0.0,0.0,0.0,0.0,-464.0,2.0,61.0,0.0,0.0,1652.0,1652.0,4898.0,0.0,32620.0,0.0,35.0,561.0,28361.0,106.0,11.0,30.0,0.0
