,Level,Kills,Deaths,Assists,CS,CS in Team's Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,P value
Teddy,11.0,2.0,3.0,0.0,182.0,0.0,9.0,7393.0,365.0,23.7,14.0,9.0,3.0,4.0,4.0,0.69,0.44,0.2,0.15,11.0,9831.0,7429.0,2402.0,0.0,485.0,38.2,0.1,50.0,0.0,0.0,0.0,0.0,0.0,-1625.0,-19.0,-1407.0,-2.0,0.0,78.0,78.0,820.0,137.0,4405.0,0.0,9.0,245.0,9319.0,81.0,6.0,19.0,0.0
Teddy,13.0,2.0,2.0,0.0,256.0,16.0,9.7,9937.0,378.0,25.4,43.0,15.0,14.0,7.0,7.0,1.64,0.57,0.27,0.53,19.0,11783.0,9768.0,703.0,1312.0,448.0,30.4,0.08,66.7,0.0,0.0,0.0,0.0,0.0,-961.0,-11.0,-423.0,0.0,0.0,0.0,0.0,831.0,269.0,3012.0,0.0,4.0,85.0,7355.0,40.0,10.0,25.0,0.0
Teddy,16.0,7.0,2.0,6.0,349.0,48.0,8.7,17413.0,435.0,25.8,56.0,19.0,12.0,6.0,5.0,1.4,0.47,0.15,0.3,14.7,23100.0,19278.0,925.0,2897.0,577.0,32.6,0.32,81.3,0.0,1.0,0.0,0.0,0.0,1547.0,7.0,267.0,0.0,1.0,4490.0,4490.0,791.0,510.0,3847.0,0.0,9.0,111.0,8208.0,89.0,10.0,32.0,3.77
Teddy,13.0,3.0,3.0,3.0,231.0,6.0,7.6,10601.0,347.0,22.6,36.0,12.0,6.0,4.0,3.0,1.18,0.39,0.13,0.2,15.6,17535.0,15841.0,1175.0,519.0,574.0,25.9,0.2,60.0,0.0,1.0,0.0,0.0,0.0,-445.0,-20.0,-362.0,0.0,0.0,140.0,140.0,1313.0,0.0,11305.0,0.0,10.0,128.0,9817.0,65.0,9.0,26.0,0.0
Teddy,16.0,7.0,0.0,2.0,349.0,34.0,9.9,17443.0,496.0,27.9,44.0,22.0,21.0,9.0,9.0,1.25,0.63,0.26,0.6,14.9,19966.0,16429.0,807.0,2730.0,568.0,38.2,0.26,69.2,0.0,1.0,1.0,0.0,0.0,1292.0,3.0,360.0,0.0,0.0,13067.0,13067.0,157.0,0.0,2994.0,0.0,6.0,47.0,6232.0,0.0,12.0,31.0,3.77
Teddy,16.0,8.0,3.0,3.0,360.0,36.0,8.9,18407.0,457.0,28.8,61.0,25.0,15.0,14.0,13.0,1.51,0.62,0.35,0.37,17.5,19649.0,16559.0,2516.0,574.0,488.0,29.2,0.27,68.8,0.0,2.0,0.0,0.0,0.0,334.0,17.0,945.0,0.0,0.0,2571.0,2571.0,1346.0,0.0,11123.0,0.0,12.0,311.0,18631.0,72.0,16.0,45.0,0.0
Teddy,16.0,7.0,3.0,7.0,313.0,32.0,8.4,16722.0,447.0,23.4,65.0,23.0,13.0,11.0,11.0,1.74,0.61,0.29,0.35,19.2,24838.0,20999.0,3102.0,737.0,663.0,34.6,0.37,66.7,0.0,2.0,0.0,0.0,0.0,832.0,6.0,-323.0,0.0,0.0,13995.0,13995.0,2024.0,0.0,8785.0,0.0,17.0,442.0,18883.0,94.0,13.0,34.0,3.77
Teddy,18.0,5.0,1.0,3.0,415.0,32.0,10.0,18248.0,438.0,25.5,62.0,24.0,20.0,10.0,10.0,1.49,0.58,0.24,0.48,16.5,39782.0,38087.0,0.0,1695.0,955.0,35.8,0.19,50.0,0.0,1.0,0.0,0.0,0.0,-686.0,-2.0,468.0,0.0,0.0,7060.0,7060.0,4334.0,0.0,6624.0,0.0,15.0,253.0,12318.0,10.0,14.0,34.0,3.77
Teddy,17.0,6.0,0.0,13.0,343.0,45.0,9.8,16618.0,476.0,25.2,47.0,21.0,6.0,6.0,6.0,1.35,0.6,0.17,0.17,14.1,21764.0,19721.0,1855.0,188.0,624.0,28.7,0.54,90.5,0.0,2.0,0.0,0.0,0.0,-344.0,17.0,-149.0,-1.0,0.0,10957.0,10957.0,3717.0,446.0,10485.0,0.0,3.0,129.0,7930.0,0.0,9.0,30.0,3.77
Teddy,15.0,5.0,1.0,8.0,307.0,24.0,9.6,14380.0,450.0,24.1,44.0,19.0,9.0,8.0,7.0,1.38,0.59,0.25,0.28,14.4,18231.0,12860.0,4951.0,420.0,570.0,24.2,0.41,81.3,0.0,2.0,0.0,0.0,0.0,-75.0,-1.0,303.0,1.0,0.0,13064.0,13064.0,441.0,0.0,8219.0,0.0,6.0,171.0,10874.0,35.0,9.0,27.0,3.77
