,Level,Kills,Deaths,Assists,CS,CS in Team's Jungle,CSM,Golds,GPM,GOLD%,Vision Score,Wards placed,Wards destroyed,Control Wards Purchased,Detector Wards Placed,VSPM,WPM,VWPM,WCPM,VS%,Total damage to Champion,Physical Damage,Magic Damage,True Damage,DPM,DMG%,K+A Per Minute,KP%,Solo kills,Double kills,Triple kills,Quadra kills,Penta kills,GD@15,CSD@15,XPD@15,LVLD@15,Objectives Stolen,Damage dealt to turrets,Damage dealt to buildings,Total heal,Total Heals On Teammates,Damage self mitigated,Total Damage Shielded On Teammates,Time ccing others,Total Time CC Dealt,Total damage taken,Total Time Spent Dead,Consumables purchased,Items Purchased,P value
Canna,18.0,2.0,2.0,9.0,368.0,40.0,8.5,16817.0,389.0,21.5,38.0,14.0,7.0,8.0,8.0,0.88,0.32,0.18,0.16,10.3,23400.0,2736.0,20428.0,236.0,541.0,31.0,0.25,73.3,1.0,0.0,0.0,0.0,0.0,847.0,19.0,468.0,1.0,0.0,6634.0,6634.0,3187.0,0.0,19318.0,0.0,26.0,97.0,22590.0,98.0,10.0,29.0,3.77
Canna,14.0,2.0,5.0,0.0,189.0,8.0,7.3,8838.0,341.0,23.2,25.0,12.0,5.0,7.0,6.0,0.97,0.46,0.27,0.19,18.4,15106.0,12214.0,2892.0,0.0,584.0,41.6,0.08,66.7,1.0,0.0,0.0,0.0,0.0,-520.0,-15.0,-317.0,0.0,0.0,2233.0,2233.0,1818.0,0.0,13405.0,0.0,19.0,366.0,16571.0,139.0,8.0,22.0,0.0
Canna,17.0,3.0,2.0,1.0,320.0,18.0,9.5,14967.0,444.0,26.3,33.0,9.0,5.0,5.0,4.0,0.98,0.27,0.15,0.15,14.7,16868.0,16172.0,696.0,0.0,500.0,30.8,0.12,40.0,0.0,0.0,0.0,0.0,0.0,1376.0,33.0,234.0,0.0,0.0,1948.0,1948.0,2878.0,0.0,11199.0,0.0,13.0,270.0,18387.0,57.0,5.0,22.0,0.0
Canna,18.0,4.0,1.0,8.0,333.0,57.0,8.9,15958.0,429.0,22.9,29.0,14.0,5.0,8.0,8.0,0.78,0.38,0.21,0.13,9.4,27564.0,24945.0,1621.0,998.0,740.0,38.1,0.32,80.0,0.0,0.0,0.0,0.0,0.0,-128.0,-7.0,-134.0,0.0,0.0,10423.0,10423.0,7079.0,0.0,22379.0,0.0,17.0,243.0,27207.0,57.0,9.0,23.0,3.77
Canna,16.0,0.0,1.0,0.0,293.0,24.0,8.7,11585.0,342.0,22.7,29.0,12.0,9.0,8.0,7.0,0.86,0.35,0.24,0.27,14.5,9420.0,1480.0,4459.0,3481.0,278.0,25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-298.0,-6.0,-465.0,-1.0,0.0,3572.0,3572.0,2646.0,0.0,14279.0,0.0,2.0,54.0,18076.0,0.0,11.0,32.0,0.0
Canna,18.0,1.0,6.0,2.0,336.0,21.0,8.1,15653.0,375.0,23.3,47.0,14.0,9.0,12.0,11.0,1.13,0.34,0.29,0.22,15.1,17418.0,13121.0,4189.0,108.0,418.0,27.2,0.07,37.5,0.0,0.0,0.0,0.0,0.0,933.0,33.0,46.0,0.0,0.0,8269.0,8269.0,2882.0,0.0,29072.0,0.0,25.0,628.0,31332.0,205.0,14.0,35.0,0.0
Canna,15.0,0.0,2.0,1.0,249.0,21.0,8.0,11188.0,359.0,22.3,31.0,11.0,5.0,7.0,6.0,0.99,0.35,0.22,0.16,12.6,6247.0,5163.0,368.0,716.0,200.0,26.9,0.03,25.0,0.0,0.0,0.0,0.0,0.0,314.0,-13.0,-148.0,0.0,0.0,6548.0,6548.0,6244.0,0.0,17593.0,0.0,4.0,26.0,19043.0,49.0,10.0,23.0,0.0
Canna,17.0,3.0,3.0,4.0,258.0,30.0,7.7,12819.0,381.0,23.3,26.0,14.0,1.0,10.0,9.0,0.77,0.42,0.3,0.03,10.7,10337.0,7648.0,1229.0,1460.0,307.0,18.1,0.21,63.6,0.0,0.0,0.0,0.0,0.0,-267.0,-16.0,-82.0,0.0,0.0,2843.0,2843.0,10314.0,0.0,18924.0,0.0,6.0,41.0,27470.0,82.0,12.0,27.0,0.0
Canna,18.0,6.0,6.0,3.0,287.0,24.0,7.4,14528.0,377.0,23.9,35.0,11.0,8.0,8.0,7.0,0.91,0.29,0.21,0.21,13.1,21393.0,951.0,17463.0,2979.0,554.0,35.0,0.23,75.0,1.0,0.0,0.0,0.0,0.0,-17.0,-8.0,596.0,1.0,0.0,2873.0,2873.0,564.0,0.0,20895.0,0.0,1.0,120.0,30458.0,202.0,9.0,30.0,0.0
Canna,18.0,3.0,0.0,6.0,375.0,57.0,9.1,17957.0,434.0,23.5,56.0,19.0,13.0,5.0,5.0,1.35,0.46,0.12,0.31,16.3,29841.0,24838.0,3906.0,1097.0,721.0,34.7,0.22,81.8,0.0,1.0,0.0,0.0,0.0,589.0,28.0,407.0,0.0,0.0,12841.0,12841.0,929.0,0.0,12157.0,0.0,9.0,251.0,14094.0,0.0,7.0,24.0,3.77
Canna,18.0,2.0,5.0,5.0,331.0,24.0,7.6,14584.0,333.0,19.5,36.0,14.0,7.0,10.0,10.0,0.82,0.32,0.23,0.16,10.2,13908.0,834.0,10812.0,2262.0,318.0,23.1,0.16,46.7,0.0,0.0,0.0,0.0,0.0,8.0,8.0,1061.0,1.0,0.0,701.0,701.0,1534.0,0.0,19253.0,0.0,0.0,94.0,23067.0,182.0,14.0,32.0,0.0
Canna,18.0,7.0,4.0,1.0,375.0,36.0,9.2,18727.0,459.0,27.3,54.0,19.0,10.0,5.0,5.0,1.32,0.47,0.12,0.25,15.4,33353.0,30138.0,3215.0,0.0,818.0,47.4,0.2,80.0,0.0,0.0,0.0,0.0,0.0,432.0,-3.0,-99.0,0.0,0.0,5177.0,5177.0,1262.0,0.0,13560.0,0.0,13.0,316.0,18600.0,145.0,10.0,32.0,0.0
Canna,16.0,1.0,1.0,2.0,278.0,34.0,9.5,10937.0,372.0,23.8,21.0,9.0,3.0,5.0,4.0,0.72,0.31,0.17,0.1,11.1,13918.0,2097.0,8314.0,3507.0,474.0,31.0,0.1,50.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,-24.0,0.0,0.0,329.0,329.0,3544.0,0.0,14103.0,0.0,5.0,83.0,20376.0,46.0,9.0,29.0,0.0
